CustomerID,Total_Purchases,Recency,Frequency,Monetary,Average_Spent,R_Score,F_Score,M_Score,RFM_Score,Customer_Type,Is_Returning
12843,8,66,8,1702.26,16.526796116504855,2,4,4,244,Others,True
12844,2,29,2,325.96000000000004,6.268461538461539,3,2,2,322,Others,True
12845,4,267,4,354.09,13.114444444444443,1,3,2,132,Others,True
12847,1,22,1,871.54,9.577362637362636,3,1,3,313,Others,False
12849,2,31,2,1050.8899999999999,20.6056862745098,3,2,3,323,Others,True
12851,1,97,1,135.18,2.7036000000000002,2,1,1,211,Others,False
12852,1,295,1,311.55,18.326470588235296,1,1,2,112,Others,False
12853,6,135,6,1957.1000000000001,25.09102564102564,2,4,4,244,Others,True
12854,3,79,3,1324.5,12.040909090909091,2,3,3,233,Others,True
12855,1,373,1,38.1,12.700000000000001,1,1,1,111,Others,False
12856,6,8,6,2179.93,6.942452229299363,4,4,4,444,Loyal,True
12857,2,211,2,1106.4,24.05217391304348,1,2,3,123,Others,True
12863,1,52,1,521.2,104.24000000000001,2,1,2,212,Others,False
12864,1,138,1,147.12,49.04,2,1,1,211,Others,False
12865,2,26,2,1568.23,16.507684210526318,3,2,3,323,Others,True
12866,1,283,1,559.12,21.504615384615384,1,1,2,112,Others,False
12867,7,26,7,4036.82,7.503382899628253,3,4,4,344,Loyal,True
12868,6,186,6,1607.0600000000002,15.0192523364486,1,4,3,143,Others,True
12871,2,84,2,380.64,34.60363636363636,2,2,2,222,Others,True
12872,2,327,2,599.97,9.090454545454547,1,2,2,122,Others,True
12873,1,282,1,374.0,93.5,1,1,2,112,Others,False
12875,2,143,2,343.2300000000001,171.61500000000004,1,2,2,122,Others,True
12876,2,58,2,2218.02,26.09435294117647,2,2,4,224,Others,True
12877,12,4,12,1535.77,9.972532467532467,4,4,3,443,Loyal,True
12878,2,236,2,854.99,18.191276595744682,1,2,3,123,Others,True
12879,3,45,3,573.22,57.322,3,3,2,332,Others,True
12881,1,276,1,298.0,42.57142857142857,1,1,1,111,Others,False
12882,2,9,2,1463.04,112.54153846153847,4,2,3,423,Loyal,True
12883,4,25,4,703.47,16.749285714285715,3,3,3,333,Loyal,True
12884,1,88,1,309.05,44.15,2,1,2,212,Others,False
12885,3,63,3,1175.22,16.552394366197184,2,3,3,233,Others,True
12886,2,68,2,1378.4,16.809756097560978,2,2,3,223,Others,True
12888,2,214,2,354.12,70.824,1,2,2,122,Others,True
12890,1,24,1,380.46999999999997,4.639878048780488,3,1,2,312,Others,False
12891,3,186,3,331.0,110.33333333333333,1,3,2,132,Others,True
12893,1,31,1,188.14,5.533529411764706,3,1,1,311,Others,False
12895,2,42,2,372.8,16.945454545454545,3,2,2,322,Others,True
12897,2,205,2,216.5,54.125,1,2,1,121,Others,True
12901,28,9,28,17654.54,152.19431034482758,4,4,4,444,Loyal,True
12902,1,265,1,138.68,13.868,1,1,1,111,Others,False
12904,2,18,2,509.58,7.0775,4,2,2,422,Loyal,True
12906,5,12,5,2919.81,46.34619047619047,4,3,4,434,Loyal,True
12908,2,176,2,750.0,375.0,1,2,3,123,Others,True
12909,5,40,5,2178.67,23.941428571428574,3,3,4,334,Loyal,True
12910,8,23,8,3075.04,41.00053333333333,3,4,4,344,Loyal,True
12912,5,3,5,1662.3,69.2625,4,3,4,434,Loyal,True
12913,5,5,5,2483.63,49.6726,4,3,4,434,Loyal,True
12915,2,149,2,363.65,16.529545454545453,1,2,2,122,Others,True
12916,4,139,4,3006.15,28.094859813084113,2,3,4,234,Others,True
12917,1,128,1,594.0,297.0,2,1,2,212,Others,False
12919,6,8,6,1335.19,26.7038,4,4,3,443,Loyal,True
12920,1,17,1,164.23,5.8653571428571425,4,1,1,411,Loyal,False
12921,37,9,37,16587.09,23.037625,4,4,4,444,Loyal,True
12922,1,161,1,405.38,14.477857142857143,1,1,2,112,Others,False
12923,1,64,1,176.97,6.102413793103448,2,1,1,211,Others,False
12924,4,88,4,933.7,31.123333333333335,2,3,3,233,Others,True
12925,2,5,2,694.05,15.423333333333332,4,2,3,423,Loyal,True
12928,5,35,5,2062.7000000000003,24.555952380952384,3,4,4,344,Loyal,True
12929,1,312,1,117.85,14.73125,1,1,1,111,Others,False
12930,2,78,2,415.8,16.632,2,2,2,222,Others,True
12931,15,22,15,42055.96,512.8775609756098,3,4,4,344,Loyal,True
12933,3,24,3,607.53,5.7314150943396225,3,3,2,332,Others,True
12935,7,2,7,2160.7,16.749612403100773,4,4,4,444,Loyal,True
12936,4,17,4,1063.9,17.15967741935484,4,3,3,433,Loyal,True
12937,4,15,4,1504.27,12.535583333333333,4,3,3,433,Loyal,True
12938,1,26,1,114.14,12.682222222222222,3,1,1,311,Others,False
12939,8,64,8,11581.8,246.42127659574467,2,4,4,244,Others,True
12940,2,55,2,913.54,9.227676767676767,2,2,3,223,Others,True
12942,3,131,3,683.9,9.118666666666666,2,3,3,233,Others,True
12944,2,36,2,604.51,20.150333333333332,3,2,2,322,Others,True
12945,1,288,1,462.95,20.128260869565217,1,1,2,112,Others,False
12947,6,144,6,1603.99,16.535979381443298,1,4,3,143,Others,True
12948,7,16,7,2064.95,17.801293103448273,4,4,4,444,Loyal,True
12949,8,31,8,4167.22,19.382418604651164,3,4,4,344,Loyal,True
12950,3,2,3,1843.0,80.1304347826087,4,3,4,434,Loyal,True
12951,6,9,6,1064.07,16.89,4,4,3,443,Loyal,True
12952,4,6,4,1387.79,17.566962025316457,4,3,3,433,Loyal,True
12953,1,10,1,329.85,19.40294117647059,4,1,2,412,Loyal,False
12955,11,1,11,4757.16,26.428666666666665,4,4,4,444,Loyal,True
12956,1,306,1,108.07,5.687894736842105,1,1,1,111,Others,False
12957,8,10,8,4017.54,16.880420168067225,4,4,4,444,Loyal,True
12962,2,7,2,266.39,16.649375,4,2,1,421,Loyal,True
12963,8,8,8,1856.63,19.54347368421053,4,4,4,444,Loyal,True
12965,1,89,1,771.91,7.081743119266055,2,1,3,213,Others,False
12966,1,10,1,160.18,16.018,4,1,1,411,Loyal,False
12967,2,358,2,1660.9,87.41578947368421,1,2,3,123,Others,True
12968,1,112,1,135.95,27.189999999999998,2,1,1,211,Others,False
12970,4,7,4,452.24,2.9949668874172186,4,3,2,432,Loyal,True
12971,86,4,86,11189.91,36.68822950819672,4,4,4,444,Loyal,True
12974,1,198,1,144.8,18.1,1,1,1,111,Others,False
12976,1,212,1,738.6,33.57272727272727,1,1,3,113,Others,False
12977,1,156,1,39.239999999999995,4.359999999999999,1,1,1,111,Others,False
12980,9,158,9,7374.900000000001,368.745,1,4,4,144,Others,True
12981,2,30,2,372.21999999999997,18.610999999999997,3,2,2,322,Others,True
12982,1,243,1,390.54,13.947857142857144,1,1,2,112,Others,False
12984,1,19,1,97.5,24.375,3,1,1,311,Others,False
12985,2,1,2,1239.38,16.30763157894737,4,2,3,423,Loyal,True
12987,2,74,2,558.7,19.95357142857143,2,2,2,222,Others,True
12988,1,292,1,535.32,5.818695652173914,1,1,2,112,Others,False
12989,15,3,15,6924.110000000001,108.18921875000001,4,4,4,444,Loyal,True
12990,3,31,3,409.5,31.5,3,3,2,332,Others,True
12991,2,23,2,503.76,16.25032258064516,3,2,2,322,Others,True
12993,4,23,4,414.76,15.361481481481482,3,3,2,332,Others,True
12994,3,4,3,974.4200000000001,15.97409836065574,4,3,3,433,Loyal,True
12995,1,85,1,211.32,70.44,2,1,1,211,Others,False
12997,4,22,4,1226.89,20.794745762711866,3,3,3,333,Loyal,True
12999,3,196,3,455.88,16.28142857142857,1,3,2,132,Others,True
13000,3,107,3,534.85,17.253225806451614,2,3,2,232,Others,True
13001,13,4,13,9818.82,28.964070796460177,4,4,4,444,Loyal,True
13002,1,318,1,120.94999999999999,17.27857142857143,1,1,1,111,Others,False
13003,3,106,3,149.05,24.84166666666667,2,3,1,231,Others,True
13004,18,12,18,5655.91,13.999777227722772,4,4,4,444,Loyal,True
13005,2,174,2,513.7,19.75769230769231,1,2,2,122,Others,True
13006,1,56,1,81.57,20.3925,2,1,1,211,Others,False
13008,1,323,1,229.46999999999997,16.390714285714285,1,1,1,111,Others,False
13011,1,372,1,50.550000000000004,16.85,1,1,1,111,Others,False
13012,8,9,8,1661.8400000000001,18.6723595505618,4,4,4,444,Loyal,True
13013,13,1,13,4810.9400000000005,21.967762557077627,4,4,4,444,Loyal,True
13014,10,11,10,3466.2799999999997,31.511636363636363,4,4,4,444,Loyal,True
13015,5,53,5,3346.28,19.012954545454548,2,4,4,244,Others,True
13016,3,73,3,789.89,16.806170212765956,2,3,3,233,Others,True
13017,1,7,1,204.0,204.0,4,1,1,411,Loyal,False
13018,28,16,28,7277.7,15.890174672489083,4,4,4,444,Loyal,True
13021,9,4,9,2616.38,19.97236641221374,4,4,4,444,Loyal,True
13023,2,64,2,689.9,17.2475,2,2,3,223,Others,True
13026,5,1,5,975.36,24.384,4,4,3,443,Loyal,True
13027,6,114,6,6912.0,265.84615384615387,2,4,4,244,Others,True
13028,2,23,2,661.3199999999999,14.695999999999998,3,2,2,322,Others,True
13029,3,31,3,1247.5,124.75,3,3,3,333,Loyal,True
13030,2,11,2,799.48,8.075555555555555,4,2,3,423,Loyal,True
13032,2,52,2,1010.18,14.227887323943662,2,2,3,223,Others,True
13033,1,357,1,190.55,17.322727272727274,1,1,1,111,Others,False
13034,2,55,2,642.77,17.372162162162162,2,2,2,222,Others,True
13035,2,74,2,921.88,34.1437037037037,2,2,3,223,Others,True
13037,3,138,3,881.07,18.355625,2,3,3,233,Others,True
13038,3,80,3,908.46,32.445,2,3,3,233,Others,True
13040,2,9,2,676.99,15.743953488372092,4,2,3,423,Loyal,True
13043,1,273,1,516.42,39.72461538461538,1,1,2,112,Others,False
13044,1,291,1,560.47,16.983939393939394,1,1,2,112,Others,False
13045,1,99,1,305.28000000000003,16.96,2,1,1,211,Others,False
13046,2,31,2,629.31,17.980285714285714,3,2,2,322,Others,True
13047,10,32,10,3237.54,18.822906976744186,3,4,4,344,Loyal,True
13048,4,14,4,1835.91,13.499338235294118,4,3,4,434,Loyal,True
13049,2,64,2,656.6800000000001,46.90571428571429,2,2,2,222,Others,True
13050,17,15,17,5836.86,14.483523573200992,4,4,4,444,Loyal,True
13052,1,212,1,348.15000000000003,19.34166666666667,1,1,2,112,Others,False
13055,3,78,3,1214.41,15.979078947368421,2,3,3,233,Others,True
13058,3,25,3,271.40000000000003,33.925000000000004,3,3,1,331,Others,True
13059,1,250,1,183.4,22.925,1,1,1,111,Others,False
13060,1,254,1,307.53,20.502,1,1,2,112,Others,False
13061,1,72,1,248.61,24.861,2,1,1,211,Others,False
13062,1,191,1,346.98,31.543636363636367,1,1,2,112,Others,False
13064,4,13,4,1119.49,16.22449275362319,4,3,3,433,Loyal,True
13065,1,373,1,205.86,14.704285714285716,1,1,1,111,Others,False
13066,2,24,2,470.8,9.808333333333334,3,2,2,322,Others,True
13067,1,82,1,115.46000000000001,7.697333333333334,2,1,1,211,Others,False
13068,2,10,2,344.0,172.0,4,2,2,422,Loyal,True
13069,24,1,24,4436.12,10.437929411764706,4,4,4,444,Loyal,True
13070,1,192,1,228.8,25.422222222222224,1,1,1,111,Others,False
13072,1,267,1,177.15,25.307142857142857,1,1,1,111,Others,False
13075,1,130,1,919.61,41.80045454545455,2,1,3,213,Others,False
13077,4,1,4,729.27,6.5113392857142856,4,3,3,433,Loyal,True
13078,26,3,26,12627.94,35.27357541899441,4,4,4,444,Loyal,True
13079,5,4,5,220.10000000000002,36.68333333333334,4,4,1,441,Loyal,True
13080,1,179,1,58.08,9.68,1,1,1,111,Others,False
13081,11,12,11,28337.38,27.565544747081713,4,4,4,444,Loyal,True
13082,9,126,9,3613.63,49.50178082191781,2,4,4,244,Others,True
13083,2,4,2,303.75,16.875,4,2,1,421,Loyal,True
13085,2,158,2,416.08000000000004,18.912727272727274,1,2,2,122,Others,True
13089,97,3,97,58825.83,32.35744224422442,4,4,4,444,Loyal,True
13090,14,9,14,8910.82,57.48916129032258,4,4,4,444,Loyal,True
13091,1,28,1,345.82,16.467619047619046,3,1,2,312,Others,False
13092,5,71,5,477.83,19.1132,2,4,2,242,Others,True
13093,8,276,8,7832.47,49.260817610062894,1,4,4,144,Others,True
13094,12,21,12,1927.3200000000002,80.305,3,4,4,344,Loyal,True
13095,1,71,1,74.39999999999999,12.399999999999999,2,1,1,211,Others,False
13097,10,33,10,6010.42,14.209030732860521,3,4,4,344,Loyal,True
13098,28,1,28,28882.44,50.49377622377622,4,4,4,444,Loyal,True
13099,1,99,1,207.35999999999999,207.35999999999999,2,1,1,211,Others,False
13101,1,234,1,101.19,12.64875,1,1,1,111,Others,False
13102,24,1,24,6424.09,21.131875,4,4,4,444,Loyal,True
13103,1,40,1,243.94,30.4925,3,1,1,311,Others,False
13104,6,3,6,1098.48,54.924,4,4,3,443,Loyal,True
13106,1,133,1,76.5,76.5,2,1,1,211,Others,False
13107,4,44,4,1531.6200000000001,26.407241379310346,3,3,3,333,Loyal,True
13108,1,373,1,350.06,35.006,1,1,2,112,Others,False
13109,2,60,2,786.54,16.734893617021275,2,2,3,223,Others,True
13110,7,31,7,1488.67,10.266689655172414,3,4,3,343,Loyal,True
13113,24,1,24,12245.960000000001,60.92517412935324,4,4,4,444,Loyal,True
13115,4,12,4,2294.78,19.12316666666667,4,3,4,434,Loyal,True
13116,1,138,1,501.14,16.704666666666665,2,1,2,212,Others,False
13117,8,22,8,984.91,12.959342105263158,3,4,3,343,Loyal,True
13118,5,20,5,1197.81,15.162151898734177,3,4,3,343,Loyal,True
13120,1,239,1,30.599999999999998,30.599999999999998,1,1,1,111,Others,False
13121,1,269,1,283.73,5.674600000000001,1,1,1,111,Others,False
13122,2,94,2,922.39,16.77072727272727,2,2,3,223,Others,True
13124,3,90,3,3866.33,16.452468085106382,2,3,4,234,Others,True
13126,8,5,8,2099.64,14.997428571428571,4,4,4,444,Loyal,True
13127,1,78,1,259.17,17.278000000000002,2,1,1,211,Others,False
13130,1,94,1,64.0,32.0,2,1,1,211,Others,False
13131,3,23,3,1073.3,24.393181818181816,3,3,3,333,Loyal,True
13132,1,262,1,77.3,25.766666666666666,1,1,1,111,Others,False
13133,2,274,2,109.8,15.685714285714285,1,2,1,121,Others,True
13134,4,86,4,1793.58,18.301836734693875,2,3,4,234,Others,True
13135,1,197,1,3096.0,3096.0,1,1,4,114,Others,False
13136,5,56,5,2607.61,20.53236220472441,2,4,4,244,Others,True
13137,8,11,8,3650.41,5.185241477272727,4,4,4,444,Loyal,True
13138,6,22,6,962.39,15.276031746031746,3,4,3,343,Loyal,True
13139,7,16,7,5064.94,29.79376470588235,4,4,4,444,Loyal,True
13140,3,108,3,423.72,9.211304347826088,2,3,2,232,Others,True
13141,5,85,5,2388.75,17.694444444444443,2,4,4,244,Others,True
13142,1,19,1,307.09,13.351739130434781,3,1,1,311,Others,False
13144,1,333,1,110.95,36.983333333333334,1,1,1,111,Others,False
13145,4,40,4,618.52,103.08666666666666,3,3,2,332,Others,True
13146,1,26,1,228.91,13.465294117647058,3,1,1,311,Others,False
13147,4,10,4,712.8000000000001,178.20000000000002,4,3,3,433,Loyal,True
13148,12,29,12,3707.12,11.621065830721003,3,4,4,344,Loyal,True
13149,4,14,4,1676.06,19.48906976744186,4,3,4,434,Loyal,True
13151,1,296,1,1257.8700000000001,16.998243243243245,1,1,3,113,Others,False
13153,1,6,1,486.22,32.41466666666667,4,1,2,412,Loyal,False
13155,4,33,4,971.76,11.432470588235294,3,3,3,333,Loyal,True
13157,4,49,4,1741.22,20.014022988505747,3,3,4,334,Loyal,True
13158,4,95,4,1201.06,15.203291139240505,2,3,3,233,Others,True
13159,4,9,4,1437.85,11.883057851239668,4,3,3,433,Loyal,True
13160,1,22,1,91.8,22.95,3,1,1,311,Others,False
13161,1,313,1,112.75,14.09375,1,1,1,111,Others,False
13162,4,122,4,1688.29,21.370759493670885,2,3,4,234,Others,True
13165,2,46,2,1021.48,24.32095238095238,3,2,3,323,Others,True
13166,1,283,1,417.2,10.175609756097561,1,1,2,112,Others,False
13167,4,19,4,791.33,12.174307692307693,3,3,3,333,Loyal,True
13168,4,36,4,1319.19,10.070152671755725,3,3,3,333,Loyal,True
13169,2,64,2,712.88,54.83692307692308,2,2,3,223,Others,True
13170,1,27,1,116.00999999999999,3.6253124999999997,3,1,1,311,Others,False
13171,3,22,3,468.41,10.182826086956522,3,3,2,332,Others,True
13173,2,4,2,353.65,8.224418604651163,4,2,2,422,Loyal,True
13174,3,16,3,2817.03,8.971433121019109,4,3,4,434,Loyal,True
13176,1,46,1,492.84,6.845,3,1,2,312,Others,False
13177,1,65,1,282.45,16.61470588235294,2,1,1,211,Others,False
13178,11,26,11,5725.47,21.60554716981132,3,4,4,344,Loyal,True
13182,1,45,1,121.18,11.016363636363637,3,1,1,311,Others,False
13183,9,8,9,3957.78,42.10404255319149,4,4,4,444,Loyal,True
13184,10,15,10,1701.29,9.39939226519337,4,4,4,444,Loyal,True
13185,1,268,1,71.4,71.4,1,1,1,111,Others,False
13186,3,40,3,1575.89,19.947974683544306,3,3,3,333,Loyal,True
13187,1,337,1,236.02,6.378918918918919,1,1,1,111,Others,False
13188,1,11,1,114.60000000000001,57.300000000000004,4,1,1,411,Loyal,False
13189,2,19,2,260.68,8.988965517241379,3,2,1,321,Others,True
13192,2,95,2,911.94,14.475238095238096,2,2,3,223,Others,True
13193,1,61,1,117.88,4.0648275862068965,2,1,1,211,Others,False
13194,1,136,1,60.7,20.233333333333334,2,1,1,211,Others,False
13196,4,11,4,1797.78,16.343454545454545,4,3,4,434,Loyal,True
13198,6,10,6,3401.2400000000002,15.049734513274338,4,4,4,444,Loyal,True
13199,38,4,38,9817.12,82.49680672268909,4,4,4,444,Loyal,True
13200,4,19,4,870.09,18.915,3,3,3,333,Loyal,True
13203,4,10,4,869.46,15.253684210526316,4,3,3,433,Loyal,True
13207,2,15,2,250.26000000000002,31.282500000000002,4,2,1,421,Loyal,True
13208,6,59,6,1223.9,8.214093959731544,2,4,3,243,Others,True
13209,8,30,8,5891.61,18.35392523364486,3,4,4,344,Loyal,True
13210,1,94,1,353.48,16.067272727272726,2,1,2,212,Others,False
13211,3,10,3,1197.42,21.3825,4,3,3,433,Loyal,True
13212,3,20,3,788.08,5.549859154929578,3,3,3,333,Loyal,True
13213,5,57,5,1520.58,16.895333333333333,2,4,3,243,Others,True
13216,1,268,1,333.74,66.748,1,1,2,112,Others,False
13217,3,122,3,533.98,133.495,2,3,2,232,Others,True
13218,1,127,1,62.63999999999999,12.527999999999999,2,1,1,211,Others,False
13220,4,78,4,819.2900000000001,39.01380952380953,2,3,3,233,Others,True
13221,2,240,2,847.41,12.839545454545455,1,2,3,123,Others,True
13223,2,200,2,163.20000000000002,32.64,1,2,1,121,Others,True
13224,2,60,2,2155.95,19.9625,2,2,4,224,Others,True
13225,7,3,7,6463.84,201.995,4,4,4,444,Loyal,True
13226,1,273,1,108.21000000000001,6.7631250000000005,1,1,1,111,Others,False
13227,1,202,1,257.7,28.633333333333333,1,1,1,111,Others,False
13228,1,81,1,358.0,179.0,2,1,2,212,Others,False
13229,1,226,1,160.95,16.095,1,1,1,111,Others,False
13230,14,4,14,2806.97,4.5940589198036,4,4,4,444,Loyal,True
13232,7,13,7,1357.6,6.558454106280193,4,4,3,443,Loyal,True
13233,2,74,2,605.12,14.072558139534884,2,2,2,222,Others,True
13235,1,212,1,1031.07,17.77706896551724,1,1,3,113,Others,False
13236,2,25,2,744.85,20.69027777777778,3,2,3,323,Others,True
13238,4,17,4,700.73,22.604193548387098,4,3,3,433,Loyal,True
13239,1,262,1,329.56,14.98,1,1,2,112,Others,False
13240,4,96,4,663.65,9.905223880597015,2,3,2,232,Others,True
13242,3,112,3,270.40000000000003,20.800000000000004,2,3,1,231,Others,True
13243,1,203,1,600.07,10.346034482758622,1,1,2,112,Others,False
13244,1,93,1,121.74000000000001,4.508888888888889,2,1,1,211,Others,False
13245,1,51,1,430.5,26.90625,3,1,2,312,Others,False
13246,6,18,6,1987.3,14.094326241134752,4,4,4,444,Loyal,True
13247,4,18,4,501.12,20.0448,4,3,2,432,Loyal,True
13248,2,125,2,465.68,17.91076923076923,2,2,2,222,Others,True
13249,3,92,3,711.41,30.93086956521739,2,3,3,233,Others,True
13253,2,157,2,1030.4,28.622222222222224,1,2,3,123,Others,True
13255,2,9,2,399.51,30.73153846153846,4,2,2,422,Loyal,True
13256,1,14,1,0.0,0.0,4,1,1,411,Loyal,False
13258,3,12,3,698.58,18.383684210526315,4,3,3,433,Loyal,True
13259,1,62,1,292.32,3.36,2,1,1,211,Others,False
13260,1,61,1,557.62,69.7025,2,1,2,212,Others,False
13261,2,269,2,944.1,104.9,1,2,3,123,Others,True
13262,1,263,1,200.29,18.208181818181817,1,1,1,111,Others,False
13263,35,1,35,7454.07,4.444883720930233,4,4,4,444,Loyal,True
13265,5,53,5,2107.66,23.1610989010989,2,4,4,244,Others,True
13266,12,11,12,3834.2599999999998,20.504064171122995,4,4,4,444,Loyal,True
13267,19,3,19,4521.49,21.428862559241704,4,4,4,444,Loyal,True
13268,11,18,11,3214.69,7.306113636363636,4,4,4,444,Loyal,True
13269,15,1,15,5346.2300000000005,16.91844936708861,4,4,4,444,Loyal,True
13270,1,366,1,590.0,590.0,1,1,2,112,Others,False
13271,1,37,1,217.38,2.264375,3,1,1,311,Others,False
13272,2,31,2,276.56,18.437333333333335,3,2,1,321,Others,True
13273,1,113,1,138.98,8.68625,2,1,1,211,Others,False
13276,2,64,2,590.9300000000001,19.69766666666667,2,2,2,222,Others,True
13277,4,16,4,258.4,32.3,4,3,1,431,Loyal,True
13278,1,41,1,542.73,11.798478260869565,3,1,2,312,Others,False
13279,1,78,1,137.75,15.305555555555555,2,1,1,211,Others,False
13280,3,122,3,814.86,9.586588235294117,2,3,3,233,Others,True
13282,3,18,3,1132.14,30.59837837837838,4,3,3,433,Loyal,True
13283,2,60,2,93.66,13.379999999999999,2,2,1,221,Others,True
13284,1,331,1,201.19,15.476153846153846,1,1,1,111,Others,False
13285,4,23,4,2709.12,14.487272727272726,3,3,4,334,Loyal,True
13291,1,156,1,361.11,8.597857142857142,1,1,2,112,Others,False
13292,2,39,2,578.9399999999999,18.67548387096774,3,2,2,322,Others,True
13294,2,190,2,873.74,16.18037037037037,1,2,3,123,Others,True
13295,1,360,1,201.20000000000002,20.12,1,1,1,111,Others,False
13296,1,137,1,87.4,17.48,2,1,1,211,Others,False
13297,4,8,4,2089.85,35.421186440677964,4,3,4,434,Loyal,True
13298,1,1,1,360.0,180.0,4,1,2,412,Loyal,False
13299,1,268,1,142.5,28.5,1,1,1,111,Others,False
13300,1,169,1,371.89,18.5945,1,1,2,112,Others,False
13301,4,104,4,618.09,7.630740740740741,2,3,2,232,Others,True
13302,1,155,1,63.75,63.75,1,1,1,111,Others,False
13304,1,351,1,300.42,14.305714285714286,1,1,1,111,Others,False
13305,10,4,10,2000.86,24.701975308641973,4,4,4,444,Loyal,True
13307,1,120,1,15.0,15.0,2,1,1,211,Others,False
13308,3,23,3,1385.51,25.657592592592593,3,3,3,333,Loyal,True
13309,5,7,5,1456.79,13.614859813084111,4,4,3,443,Loyal,True
13310,3,28,3,1132.03,15.722638888888888,3,3,3,333,Loyal,True
13311,2,4,2,598.57,23.02192307692308,4,2,2,422,Loyal,True
13313,5,22,5,1555.32,19.939999999999998,3,4,3,343,Loyal,True
13314,3,2,3,775.94,12.515161290322581,4,3,3,433,Loyal,True
13316,4,37,4,5977.7300000000005,68.70954022988506,3,3,4,334,Loyal,True
13317,6,66,6,2273.68,18.336129032258064,2,4,4,244,Others,True
13318,3,1,3,640.76,32.038,4,3,2,432,Loyal,True
13319,26,5,26,10845.550000000001,22.784768907563027,4,4,4,444,Loyal,True
13320,4,78,4,1548.7,14.610377358490567,2,3,3,233,Others,True
13321,2,72,2,567.36,51.57818181818182,2,2,2,222,Others,True
13322,1,17,1,199.48000000000002,7.9792000000000005,4,1,1,411,Loyal,False
13323,5,3,5,787.85,37.516666666666666,4,4,3,443,Loyal,True
13324,10,36,10,7121.95,94.95933333333333,3,4,4,344,Loyal,True
13325,1,82,1,675.3,56.275,2,1,3,213,Others,False
13327,8,39,8,3627.77,33.59046296296296,3,4,4,344,Loyal,True
13328,1,316,1,1308.48,76.96941176470588,1,1,3,113,Others,False
13329,2,32,2,789.0,46.411764705882355,3,2,3,323,Others,True
